Comment	CommentSceneID	ID	Name	PresentID	Type	Tag	Fightgroup	SummonGroup	WalkSpeed	RunSpeed	FloatHeight	RotateSpeed	AttackSpeed	SkillCD	AttackProb	Sight	FightTogetherDis	BeLocked	InBornBuff	AttackBase	MagicAttackBase	MaxHP	Level	PhysicalDef	MagicDef	CritResist2	IconString	ElementDef	MobaExp	MobaExpRange	MobaKillNeedHint	PosIndex	HpSection	IsWander	Block	DynamicBlock	UsingGeneralCutscene	SoloShow	EndShow	Fov	AIStartTime	AIActionGap	IsFixedInCD	FashionTemplate	Highlight	UseMyMesh	ExtraReward	aihit	AiBehavior	InitEnmity	AlwaysHpBar	HideName	ratioleft	ratioright	ratioidle	ratiodistance	ratioskill	ratioexp	navigation	IsNavPingpong	HideInMiniMap	Access	SameBillBoard	HellDrop	PandoraDropIDs	DropIDs	BigMeleePoints	LinkCombo	CanBeManipulate	CritDamageDef	InheriteAtrribute	MaxSuperArmorA	MaxSuperArmorB	MaxSuperArmorC	SuperArmorRecoverSpeedA	SuperArmorRecoveryMaxA	SuperArmorBrokenBuffA	SuperArmorInvincibleTimeA	SuperArmorRecoverSpeedB	SuperArmorRecoveryMaxB	SuperArmorBrokenBuffB	SuperArmorInvincibleTimeB	SuperArmorRecoverSpeedC	SuperArmorRecoveryMaxC	SuperArmorBrokenBuffC	SuperArmorInvincibleTimeC	SuperArmorBrokenStrike	DoodadDrop
食尸鬼（天启巢穴地狱模式)	2029	223805	食尸鬼	1402	2				0.5	2.5		10	100	100	0.15	30	10			205800	205800	21053900	130											TRUE	FALSE		FALSE	FALSE	FALSE		1.5	2	FALSE		TRUE			1	Monster	0			0.25	0.25	0	0	0.25	0		1									TRUE																			
灯光（天启巢穴地狱模式)	2029	223806	灯光	1309	2				0	0		10	100	100	1	35	10		21242=1	14100	14100	2100	130											FALSE	FALSE		FALSE	FALSE	FALSE		0.1	0.1	FALSE		FALSE			2	Monster_Stand_TargetHatredList	0			0	0	0	0	0.2	0		1									TRUE																			
死亡骑士分身（天启巢穴地狱模式)	2029	223807	死亡骑士	40387	1				0.6	0.6		10	100	100	0.15	9	10		21241=1	596500	596500	1044956300	130										6	FALSE	TRUE		FALSE	FALSE	FALSE		2.5	0.5	FALSE		TRUE			1	Monster	0			0	0	0	0	0.85	0		1									TRUE			999999999	999999999	999999999														
雷兽（天启巢穴地狱模式)	2029	223808	雷兽	55029	1				1	1		10	100	100	0.15	10	10			698300	698300	1741593800	130										5	FALSE	TRUE		FALSE	FALSE	TRUE		2.5	2	FALSE		TRUE			1	Monster_Cyclops_Hellish_star9	0			0	0	0	0	0.85	0		1									TRUE			999999999	999999999	999999999	20	20	2001=1		20	20	2001=1		20	20	2001=1			
小天启（天启巢穴地狱模式)	2029	223809	小天启	40379	2				1	3		10	100	100	0.15	8	10			617900	617900	131587100	130											TRUE	FALSE		FALSE	FALSE	FALSE		2.5	1.5	FALSE		TRUE			1	Monster_Small	0			0	0	0	0	0.85	0		1									TRUE			80000	80000	80000														
毒菌半石人（大主教巢穴地狱模式)	2031	224001	半石人毒菌	40460	1				0.8	2		5	100	100	0.15	40	10			350100	350100	1223988000	130										6	TRUE	TRUE		TRUE	FALSE	TRUE		1	2	TRUE		TRUE			1	Monster_Nest	0			0	0	0	0	0.85	0		1									TRUE			999999999	999999999	999999999														
惩戒者（大主教巢穴地狱模式)	2031	224002	惩戒者布拉斯	40461	1				1.4	4		5	100	100	0.15	50	20			466800	466800	1563984700	130										6	TRUE	TRUE		TRUE	FALSE	TRUE		1	1	TRUE		TRUE			1	Monster_Nest	0			0	0	0	0	0.85	0		1									TRUE			999999999	999999999	999999999														
龙之大主教（大主教巢穴地狱模式)	2031	224003	大主教卡扎满	40462	1				2	2		10	100	100	0.15	30	10			513500	513500	1699983300	130										6	TRUE	TRUE		TRUE	FALSE	TRUE		1	1.5	FALSE		TRUE			1	Monster_Nest	0			0	0	0	0	0.85	0		1									TRUE			999999999	999999999	999999999														
大主教石人形态（大主教巢穴地狱模式)	2031	224004	石人胡之洛斯	40463	1				0	0		0	100	100	0.15	50	10			583500	583500	2039980000	130										10	TRUE	TRUE		FALSE	FALSE	FALSE		1	2	FALSE		TRUE			1	Monster_Nest	0			0	0	0	0	0.85	0		1									TRUE			999999999	999999999	999999999														
石碑（大主教巢穴地狱模式)	2031	224005	石碑	40404	2		4		0	0		0	100	100	1	35	10		1=1	466800	466800	12844300	130											FALSE	FALSE		FALSE	FALSE	FALSE		2.5	1.5	TRUE		FALSE			0	Monster_stonetablet	0		TRUE	0	0	0	0	100	0		1									TRUE			999999999	999999999	999999999														
大主教机关（大主教巢穴地狱模式）	2031	224006	机关	40405	2				0	0		0	100	100	1	35	10		21316=1	46700	46700	12239900	130											FALSE	FALSE		FALSE	FALSE	FALSE		0	0.5	TRUE		FALSE			0	Monster_asaioffice	0	TRUE		0	0	0	0	100	0		1									TRUE			999999999	999999999	999999999														
石碑（大主教巢穴地狱模式)	2031	224007	石碑	40404	2		4		0	0		0	100	100	1	35	10		1=1	466800	466800	12844300	130											FALSE	FALSE		FALSE	FALSE	FALSE		2.5	1.5	TRUE		FALSE			0	Monster_stonetablet	0		TRUE	0	0	0	0	100	0		1									TRUE			999999999	999999999	999999999														
石碑（大主教巢穴地狱模式)	2031	224008	石碑	40404	2		4		0	0		0	100	100	1	35	10		1=1	466800	466800	12844300	130											FALSE	FALSE		FALSE	FALSE	FALSE		2.5	1.5	TRUE		FALSE			0	Monster_stonetablet	0		TRUE	0	0	0	0	100	0		1									TRUE			999999999	999999999	999999999														
石碑（大主教巢穴地狱模式)	2031	224009	石碑	40404	2		4		0	0		0	100	100	1	35	10		1=1	466800	466800	12844300	130											FALSE	FALSE		FALSE	FALSE	FALSE		2.5	1.5	TRUE		FALSE			0	Monster_stonetablet	0		TRUE	0	0	0	0	100	0		1									TRUE			999999999	999999999	999999999														
蘑菇（大主教巢穴地狱模式)	2031	224010	蘑菇	40409	6				0	0		5	100	100	1	100	0			116700	116700	27199700	130											FALSE	TRUE		FALSE	FALSE	FALSE		2.5	1	FALSE		FALSE			1	Monster_Empty	0	TRUE		0	0	0	0	100	0		1	TRUE								TRUE			999999999	999999999	999999999														
真蘑菇（大主教巢穴地狱模式)	2031	224011	蘑菇	40410	6				0	0		5	100	100	1	100	0		21316=1	116700	116700	27199700	130											FALSE	TRUE		FALSE	FALSE	FALSE		2.5	1	FALSE		FALSE			1	Monster	0	TRUE		0	0	0	0	100	0		1	TRUE								TRUE			999999999	999999999	999999999														
毒菌隐形毒球怪（大主教巢穴地狱模式）	2031	224012	毒球隐形怪	40411	2		4		0	0		5	100	100	1	50	10			46700	46700	12844300	130											FALSE	FALSE		FALSE	FALSE	FALSE		2.5	0.5	TRUE		FALSE			1	Monster_Stand_TargetHatredList	0		TRUE	0	0	0	0	0	0		1									TRUE			999999999	999999999	999999999														
隐形闪电怪（大主教巢穴地狱模式）	2031	224013	隐形闪电怪	1375	2		4		0	0		20	100	100	1	15	0			875300	875300	12844300	130											FALSE	TRUE		FALSE	FALSE	FALSE		0.1	0.1	TRUE		FALSE			-1	Monster_Stand_TargetHatredList	0		TRUE	0	0	0	0	0	0		1	TRUE								TRUE			999999999	999999999	999999999														
毒菌半石人（大主教巢穴地狱模式)	2032	224101	半石人毒菌	40460	1				0.8	2		5	100	100	0.15	40	10			374200	374200	1256364000	130										6	TRUE	TRUE		TRUE	FALSE	TRUE		1	2	TRUE		TRUE			1	Monster_Nest	0			0	0	0	0	0.85	0		1									TRUE			999999999	999999999	999999999														
惩戒者（大主教巢穴地狱模式)	2032	224102	惩戒者布拉斯	40461	1				1.4	4		5	100	100	0.15	50	20			498900	498900	1605354000	130										6	TRUE	TRUE		TRUE	FALSE	TRUE		1	1	TRUE		TRUE			1	Monster_Nest	0			0	0	0	0	0.85	0		1									TRUE			999999999	999999999	999999999														
龙之大主教（大主教巢穴地狱模式)	2032	224103	大主教卡扎满	40462	1				2	2		10	100	100	0.15	30	10			548800	548800	1744950000	130										6	TRUE	TRUE		TRUE	FALSE	TRUE		1	1.5	FALSE		TRUE			1	Monster_Nest	0			0	0	0	0	0.85	0		1									TRUE			999999999	999999999	999999999														
大主教石人形态（大主教巢穴地狱模式)	2032	224104	石人胡之洛斯	40463	1				0	0		0	100	100	0.15	50	10			623600	623600	2093940000	130										10	TRUE	TRUE		FALSE	FALSE	FALSE		1	2	FALSE		TRUE			1	Monster_Nest	0			0	0	0	0	0.85	0		1									TRUE			999999999	999999999	999999999														
石碑（大主教巢穴地狱模式)	2032	224105	石碑	40404	2		4		0	0		0	100	100	1	35	10		1=1	498900	498900	13184100	130											FALSE	FALSE		FALSE	FALSE	FALSE		2.5	1.5	TRUE		FALSE			0	Monster_stonetablet	0		TRUE	0	0	0	0	100	0		1									TRUE			999999999	999999999	999999999														
大主教机关（大主教巢穴地狱模式）	2032	224106	机关	40405	2				0	0		0	100	100	1	35	10		21316=1	49900	49900	12563600	130											FALSE	FALSE		FALSE	FALSE	FALSE		0	0.5	TRUE		FALSE			0	Monster_asaioffice	0	TRUE		0	0	0	0	100	0		1									TRUE			999999999	999999999	999999999														
石碑（大主教巢穴地狱模式)	2032	224107	石碑	40404	2		4		0	0		0	100	100	1	35	10		1=1	498900	498900	13184100	130											FALSE	FALSE		FALSE	FALSE	FALSE		2.5	1.5	TRUE		FALSE			0	Monster_stonetablet	0		TRUE	0	0	0	0	100	0		1									TRUE			999999999	999999999	999999999														
石碑（大主教巢穴地狱模式)	2032	224108	石碑	40404	2		4		0	0		0	100	100	1	35	10		1=1	498900	498900	13184100	130											FALSE	FALSE		FALSE	FALSE	FALSE		2.5	1.5	TRUE		FALSE			0	Monster_stonetablet	0		TRUE	0	0	0	0	100	0		1									TRUE			999999999	999999999	999999999														
石碑（大主教巢穴地狱模式)	2032	224109	石碑	40404	2		4		0	0		0	100	100	1	35	10		1=1	498900	498900	13184100	130											FALSE	FALSE		FALSE	FALSE	FALSE		2.5	1.5	TRUE		FALSE			0	Monster_stonetablet	0		TRUE	0	0	0	0	100	0		1									TRUE			999999999	999999999	999999999														
蘑菇（大主教巢穴地狱模式)	2032	224110	蘑菇	40409	6				0	0		5	100	100	1	100	0			124700	124700	27919200	130											FALSE	TRUE		FALSE	FALSE	FALSE		2.5	1	FALSE		FALSE			1	Monster_Empty	0	TRUE		0	0	0	0	100	0		1	TRUE								TRUE			999999999	999999999	999999999														
真蘑菇（大主教巢穴地狱模式)	2032	224111	蘑菇	40410	6				0	0		5	100	100	1	100	0		21316=1	124700	124700	27919200	130											FALSE	TRUE		FALSE	FALSE	FALSE		2.5	1	FALSE		FALSE			1	Monster	0	TRUE		0	0	0	0	100	0		1	TRUE								TRUE			999999999	999999999	999999999														
毒菌隐形毒球怪（大主教巢穴地狱模式）	2032	224112	毒球隐形怪	40411	2		4		0	0		5	100	100	1	50	10			49900	49900	13184100	130											FALSE	FALSE		FALSE	FALSE	FALSE		2.5	0.5	TRUE		FALSE			1	Monster_Stand_TargetHatredList	0		TRUE	0	0	0	0	0	0		1									TRUE			999999999	999999999	999999999														
隐形闪电怪（大主教巢穴地狱模式）	2032	224113	隐形闪电怪	1375	2		4		0	0		20	100	100	1	15	0			935400	935400	13184100	130											FALSE	TRUE		FALSE	FALSE	FALSE		0.1	0.1	TRUE		FALSE			-1	Monster_Stand_TargetHatredList	0		TRUE	0	0	0	0	0	0		1	TRUE								TRUE			999999999	999999999	999999999														
毒菌半石人（大主教巢穴地狱模式)	2033	224201	半石人毒菌	40460	1				0.8	2		5	100	100	0.15	40	10			382900	382900	1268034000	130										6	TRUE	TRUE		TRUE	FALSE	TRUE		1	2	TRUE		TRUE			1	Monster_Nest	0			0	0	0	0	0.85	0		1									TRUE			999999999	999999999	999999999														
惩戒者（大主教巢穴地狱模式)	2033	224202	惩戒者布拉斯	40461	1				1.4	4		5	100	100	0.15	50	20			510500	510500	1620265700	130										6	TRUE	TRUE		TRUE	FALSE	TRUE		1	1	TRUE		TRUE			1	Monster_Nest	0			0	0	0	0	0.85	0		1									TRUE			999999999	999999999	999999999														
龙之大主教（大主教巢穴地狱模式)	2033	224203	大主教卡扎满	40462	1				2	2		10	100	100	0.15	30	10			561600	561600	1761158300	130										6	TRUE	TRUE		TRUE	FALSE	TRUE		1	1.5	FALSE		TRUE			1	Monster_Nest	0			0	0	0	0	0.85	0		1									TRUE			999999999	999999999	999999999														
大主教石人形态（大主教巢穴地狱模式)	2033	224204	石人胡之洛斯	40463	1				0	0		0	100	100	0.15	50	10			638200	638200	2113390000	130										10	TRUE	TRUE		FALSE	FALSE	FALSE		1	2	FALSE		TRUE			1	Monster_Nest	0			0	0	0	0	0.85	0		1									TRUE			999999999	999999999	999999999														
石碑（大主教巢穴地狱模式)	2033	224205	石碑	40404	2		4		0	0		0	100	100	1	35	10		1=1	510500	510500	13306500	130											FALSE	FALSE		FALSE	FALSE	FALSE		2.5	1.5	TRUE		FALSE			0	Monster_stonetablet	0		TRUE	0	0	0	0	100	0		1									TRUE			999999999	999999999	999999999														
大主教机关（大主教巢穴地狱模式）	2033	224206	机关	40405	2				0	0		0	100	100	1	35	10		21316=1	51100	51100	12680300	130											FALSE	FALSE		FALSE	FALSE	FALSE		0	0.5	TRUE		FALSE			0	Monster_asaioffice	0	TRUE		0	0	0	0	100	0		1									TRUE			999999999	999999999	999999999														
石碑（大主教巢穴地狱模式)	2033	224207	石碑	40404	2		4		0	0		0	100	100	1	35	10		1=1	510500	510500	13306500	130											FALSE	FALSE		FALSE	FALSE	FALSE		2.5	1.5	TRUE		FALSE			0	Monster_stonetablet	0		TRUE	0	0	0	0	100	0		1									TRUE			999999999	999999999	999999999														
石碑（大主教巢穴地狱模式)	2033	224208	石碑	40404	2		4		0	0		0	100	100	1	35	10		1=1	510500	510500	13306500	130											FALSE	FALSE		FALSE	FALSE	FALSE		2.5	1.5	TRUE		FALSE			0	Monster_stonetablet	0		TRUE	0	0	0	0	100	0		1									TRUE			999999999	999999999	999999999														
石碑（大主教巢穴地狱模式)	2033	224209	石碑	40404	2		4		0	0		0	100	100	1	35	10		1=1	510500	510500	13306500	130											FALSE	FALSE		FALSE	FALSE	FALSE		2.5	1.5	TRUE		FALSE			0	Monster_stonetablet	0		TRUE	0	0	0	0	100	0		1									TRUE			999999999	999999999	999999999														
蘑菇（大主教巢穴地狱模式)	2033	224210	蘑菇	40409	6				0	0		5	100	100	1	100	0			127600	127600	28178500	130											FALSE	TRUE		FALSE	FALSE	FALSE		2.5	1	FALSE		FALSE			1	Monster_Empty	0	TRUE		0	0	0	0	100	0		1	TRUE								TRUE			999999999	999999999	999999999														
真蘑菇（大主教巢穴地狱模式)	2033	224211	蘑菇	40410	6				0	0		5	100	100	1	100	0		21316=1	127600	127600	28178500	130											FALSE	TRUE		FALSE	FALSE	FALSE		2.5	1	FALSE		FALSE			1	Monster	0	TRUE		0	0	0	0	100	0		1	TRUE								TRUE			999999999	999999999	999999999														
毒菌隐形毒球怪（大主教巢穴地狱模式）	2033	224212	毒球隐形怪	40411	2		4		0	0		5	100	100	1	50	10			51100	51100	13306500	130											FALSE	FALSE		FALSE	FALSE	FALSE		2.5	0.5	TRUE		FALSE			1	Monster_Stand_TargetHatredList	0		TRUE	0	0	0	0	0	0		1									TRUE			999999999	999999999	999999999														
隐形闪电怪（大主教巢穴地狱模式）	2033	224213	隐形闪电怪	1375	2		4		0	0		20	100	100	1	15	0			957300	957300	13306500	130											FALSE	TRUE		FALSE	FALSE	FALSE		0.1	0.1	TRUE		FALSE			-1	Monster_Stand_TargetHatredList	0		TRUE	0	0	0	0	0	0		1	TRUE								TRUE			999999999	999999999	999999999														
毒菌半石人（大主教巢穴地狱模式)	2034	224301	半石人毒菌	40460	1				0.8	2		5	100	100	0.15	40	10			400300	400300	1289190000	130										6	TRUE	TRUE		TRUE	FALSE	TRUE		1	2	TRUE		TRUE			1	Monster_Nest	0			0	0	0	0	0.85	0		1									TRUE			999999999	999999999	999999999														
惩戒者（大主教巢穴地狱模式)	2034	224302	惩戒者布拉斯	40461	1				1.4	4		5	100	100	0.15	50	20			533800	533800	1647298300	130										6	TRUE	TRUE		TRUE	FALSE	TRUE		1	1	TRUE		TRUE			1	Monster_Nest	0			0	0	0	0	0.85	0		1									TRUE			999999999	999999999	999999999														
龙之大主教（大主教巢穴地狱模式)	2034	224303	大主教卡扎满	40462	1				2	2		10	100	100	0.15	30	10			587200	587200	1790541700	130										6	TRUE	TRUE		TRUE	FALSE	TRUE		1	1.5	FALSE		TRUE			1	Monster_Nest	0			0	0	0	0	0.85	0		1									TRUE			999999999	999999999	999999999														
大主教石人形态（大主教巢穴地狱模式)	2034	224304	石人胡之洛斯	40463	1				0	0		0	100	100	0.15	50	10			667200	667200	2148650000	130										10	TRUE	TRUE		FALSE	FALSE	FALSE		1	2	FALSE		TRUE			1	Monster_Nest	0			0	0	0	0	0.85	0		1									TRUE			999999999	999999999	999999999														
石碑（大主教巢穴地狱模式)	2034	224305	石碑	40404	2		4		0	0		0	100	100	1	35	10		1=1	533800	533800	13528500	130											FALSE	FALSE		FALSE	FALSE	FALSE		2.5	1.5	TRUE		FALSE			0	Monster_stonetablet	0		TRUE	0	0	0	0	100	0		1									TRUE			999999999	999999999	999999999														
大主教机关（大主教巢穴地狱模式）	2034	224306	机关	40405	2				0	0		0	100	100	1	35	10		21316=1	53400	53400	12891900	130											FALSE	FALSE		FALSE	FALSE	FALSE		0	0.5	TRUE		FALSE			0	Monster_asaioffice	0	TRUE		0	0	0	0	100	0		1									TRUE			999999999	999999999	999999999														
石碑（大主教巢穴地狱模式)	2034	224307	石碑	40404	2		4		0	0		0	100	100	1	35	10		1=1	533800	533800	13528500	130											FALSE	FALSE		FALSE	FALSE	FALSE		2.5	1.5	TRUE		FALSE			0	Monster_stonetablet	0		TRUE	0	0	0	0	100	0		1									TRUE			999999999	999999999	999999999														
石碑（大主教巢穴地狱模式)	2034	224308	石碑	40404	2		4		0	0		0	100	100	1	35	10		1=1	533800	533800	13528500	130											FALSE	FALSE		FALSE	FALSE	FALSE		2.5	1.5	TRUE		FALSE			0	Monster_stonetablet	0		TRUE	0	0	0	0	100	0		1									TRUE			999999999	999999999	999999999														
石碑（大主教巢穴地狱模式)	2034	224309	石碑	40404	2		4		0	0		0	100	100	1	35	10		1=1	533800	533800	13528500	130											FALSE	FALSE		FALSE	FALSE	FALSE		2.5	1.5	TRUE		FALSE			0	Monster_stonetablet	0		TRUE	0	0	0	0	100	0		1									TRUE			999999999	999999999	999999999														
蘑菇（大主教巢穴地狱模式)	2034	224310	蘑菇	40409	6				0	0		5	100	100	1	100	0			133400	133400	28648700	130											FALSE	TRUE		FALSE	FALSE	FALSE		2.5	1	FALSE		FALSE			1	Monster_Empty	0	TRUE		0	0	0	0	100	0		1	TRUE								TRUE			999999999	999999999	999999999														
真蘑菇（大主教巢穴地狱模式)	2034	224311	蘑菇	40410	6				0	0		5	100	100	1	100	0		21316=1	133400	133400	28648700	130											FALSE	TRUE		FALSE	FALSE	FALSE		2.5	1	FALSE		FALSE			1	Monster	0	TRUE		0	0	0	0	100	0		1	TRUE								TRUE			999999999	999999999	999999999														
毒菌隐形毒球怪（大主教巢穴地狱模式）	2034	224312	毒球隐形怪	40411	2		4		0	0		5	100	100	1	50	10			53400	53400	13528500	130											FALSE	FALSE		FALSE	FALSE	FALSE		2.5	0.5	TRUE		FALSE			1	Monster_Stand_TargetHatredList	0		TRUE	0	0	0	0	0	0		1									TRUE			999999999	999999999	999999999														
隐形闪电怪（大主教巢穴地狱模式）	2034	224313	隐形闪电怪	1375	2		4		0	0		20	100	100	1	15	0			1000900	1000900	13528500	130											FALSE	TRUE		FALSE	FALSE	FALSE		0.1	0.1	TRUE		FALSE			-1	Monster_Stand_TargetHatredList	0		TRUE	0	0	0	0	0	0		1	TRUE								TRUE			999999999	999999999	999999999														
毒菌半石人（大主教巢穴地狱模式)	2035	224401	半石人毒菌	40460	1				0.8	2		5	100	100	0.15	40	10			430800	430800	1324920000	130										6	TRUE	TRUE		TRUE	FALSE	TRUE		1	2	TRUE		TRUE			1	Monster_Nest	0			0	0	0	0	0.85	0		1									TRUE			999999999	999999999	999999999														
惩戒者（大主教巢穴地狱模式)	2035	224402	惩戒者布拉斯	40461	1				1.4	4		5	100	100	0.15	50	20			574400	574400	1692953300	130										6	TRUE	TRUE		TRUE	FALSE	TRUE		1	1	TRUE		TRUE			1	Monster_Nest	0			0	0	0	0	0.85	0		1									TRUE			999999999	999999999	999999999														
龙之大主教（大主教巢穴地狱模式)	2035	224403	大主教卡扎满	40462	1				2	2		10	100	100	0.15	30	10			631800	631800	1840166700	130										6	TRUE	TRUE		TRUE	FALSE	TRUE		1	1.5	FALSE		TRUE			1	Monster_Nest	0			0	0	0	0	0.85	0		1									TRUE			999999999	999999999	999999999														
大主教石人形态（大主教巢穴地狱模式)	2035	224404	石人胡之洛斯	40463	1				0	0		0	100	100	0.15	50	10			718000	718000	2208200000	130										10	TRUE	TRUE		FALSE	FALSE	FALSE		1	2	FALSE		TRUE			1	Monster_Nest	0			0	0	0	0	0.85	0		1									TRUE			999999999	999999999	999999999														
石碑（大主教巢穴地狱模式)	2035	224405	石碑	40404	2		4		0	0		0	100	100	1	35	10		1=1	574400	574400	13903500	130											FALSE	FALSE		FALSE	FALSE	FALSE		2.5	1.5	TRUE		FALSE			0	Monster_stonetablet	0		TRUE	0	0	0	0	100	0		1									TRUE			999999999	999999999	999999999														
大主教机关（大主教巢穴地狱模式）	2035	224406	机关	40405	2				0	0		0	100	100	1	35	10		21316=1	57400	57400	13249200	130											FALSE	FALSE		FALSE	FALSE	FALSE		0	0.5	TRUE		FALSE			0	Monster_asaioffice	0	TRUE		0	0	0	0	100	0		1									TRUE			999999999	999999999	999999999														
石碑（大主教巢穴地狱模式)	2035	224407	石碑	40404	2		4		0	0		0	100	100	1	35	10		1=1	574400	574400	13903500	130											FALSE	FALSE		FALSE	FALSE	FALSE		2.5	1.5	TRUE		FALSE			0	Monster_stonetablet	0		TRUE	0	0	0	0	100	0		1									TRUE			999999999	999999999	999999999														
石碑（大主教巢穴地狱模式)	2035	224408	石碑	40404	2		4		0	0		0	100	100	1	35	10		1=1	574400	574400	13903500	130											FALSE	FALSE		FALSE	FALSE	FALSE		2.5	1.5	TRUE		FALSE			0	Monster_stonetablet	0		TRUE	0	0	0	0	100	0		1									TRUE			999999999	999999999	999999999														
石碑（大主教巢穴地狱模式)	2035	224409	石碑	40404	2		4		0	0		0	100	100	1	35	10		1=1	574400	574400	13903500	130											FALSE	FALSE		FALSE	FALSE	FALSE		2.5	1.5	TRUE		FALSE			0	Monster_stonetablet	0		TRUE	0	0	0	0	100	0		1									TRUE			999999999	999999999	999999999														
蘑菇（大主教巢穴地狱模式)	2035	224410	蘑菇	40409	6				0	0		5	100	100	1	100	0			143600	143600	29442700	130											FALSE	TRUE		FALSE	FALSE	FALSE		2.5	1	FALSE		FALSE			1	Monster_Empty	0	TRUE		0	0	0	0	100	0		1	TRUE								TRUE			999999999	999999999	999999999														
真蘑菇（大主教巢穴地狱模式)	2035	224411	蘑菇	40410	6				0	0		5	100	100	1	100	0		21316=1	143600	143600	29442700	130											FALSE	TRUE		FALSE	FALSE	FALSE		2.5	1	FALSE		FALSE			1	Monster	0	TRUE		0	0	0	0	100	0		1	TRUE								TRUE			999999999	999999999	999999999														
毒菌隐形毒球怪（大主教巢穴地狱模式）	2035	224412	毒球隐形怪	40411	2		4		0	0		5	100	100	1	50	10			57400	57400	13903500	130											FALSE	FALSE		FALSE	FALSE	FALSE		2.5	0.5	TRUE		FALSE			1	Monster_Stand_TargetHatredList	0		TRUE	0	0	0	0	0	0		1									TRUE			999999999	999999999	999999999														
隐形闪电怪（大主教巢穴地狱模式）	2035	224413	隐形闪电怪	1375	2		4		0	0		20	100	100	1	15	0			1077000	1077000	13903500	130											FALSE	TRUE		FALSE	FALSE	FALSE		0.1	0.1	TRUE		FALSE			-1	Monster_Stand_TargetHatredList	0		TRUE	0	0	0	0	0	0		1	TRUE								TRUE			999999999	999999999	999999999														
毒菌半石人（大主教巢穴地狱模式)	2036	224501	半石人毒菌	40460	1				0.8	2		5	100	100	0.15	40	10			435100	435100	1330008000	130										6	TRUE	TRUE		TRUE	FALSE	TRUE		1	2	TRUE		TRUE			1	Monster_Nest	0			0	0	0	0	0.85	0		1									TRUE			999999999	999999999	999999999														
惩戒者（大主教巢穴地狱模式)	2036	224502	惩戒者布拉斯	40461	1				1.4	4		5	100	100	0.15	50	20			580200	580200	1699454700	130										6	TRUE	TRUE		TRUE	FALSE	TRUE		1	1	TRUE		TRUE			1	Monster_Nest	0			0	0	0	0	0.85	0		1									TRUE			999999999	999999999	999999999														
